id,name,album,artist,popularity,release_date,duration_ms,explicit,genre
3GXSywNvYLAVUCtjMHkKDh,E. Coli (feat. Earl Sweatshirt),Bread,"The Alchemist, Earl Sweatshirt",69,2018-11-30,132147,True,hip-hop
7yr9auCsJO1qOQi43kED7N,H3@RT$ W3RE M3@NT T0 F7¥,Bando Stone and The New World,Childish Gambino,68,2024-07-19,187772,True,hip-hop
4ycLiPVzE5KamivXrAzGFG,Fuck You,The Lady Killer,CeeLo Green,66,2010-11-09,222933,True,hip-hop
1nQaTUDJ7Rc4yOvZmg9Ozr,Mmhmm,Mmhmm,BigXthaPlug,67,2023-10-06,119015,True,hip-hop
5rLyYxZNzca00ENADO9m54,When I Grow Up,The Search,NF,70,2019-07-26,196800,False,hip-hop
1nQwi9UGdNeN1FyzGE7jDt,JOAN OF ARC,Goodnight Lovell,"Night Lovell, $uicideboy$",68,2019-02-22,145202,True,hip-hop
2Q9nA56DKKJhj4cHMbHlAS,Ugliest,Long Term Effects of SUFFERING,$uicideboy$,68,2021-08-13,178131,True,hip-hop
0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,High Off Life,Future,69,2020-05-15,236818,True,hip-hop
60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Kamikaze,"Eminem, Joyner Lucas",71,2018-08-31,244679,True,hip-hop
4PmMVdIFpJTB9WQbmILf4p,How We Do,The Documentary,"The Game, 50 Cent",74,2005,235533,True,hip-hop
5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,Oxymoron (Deluxe),ScHoolboy Q,68,2014-01-01,216013,True,hip-hop
2WP8G2pdddDmnh1xbfKBOI,Finesse,Scorpion,Drake,72,2018-06-29,182080,False,hip-hop
0joQFwiBKmi6X1Iq5R1ubH,Codeine Crazy,Monster,Future,70,2014-10-28,346906,True,hip-hop
5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,Teflon Don,"Rick Ross, Drake, Chrisette Michele",69,2010-01-01,270626,True,hip-hop
658I1uDnmLSiltFCf98AWE,RIP Roach,Revenge,"XXXTENTACION, Ski Mask The Slump God",71,2017-05-16,169978,True,hip-hop
3Yt2ph8Ko0JBANpdawzSF2,Major (feat. Key Glock),Role Model,"Young Dolph, Key Glock",66,2018-09-21,195546,True,hip-hop
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),The Beautiful & Damned,"G-Eazy, Halsey",76,2017-12-15,268866,True,hip-hop
6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers,Snap Yo Fingers - Single,"Lil Jon, E-40, Sean Paul",67,2006-05-02,274386,False,hip-hop
22WV03i2lBbwNVCE1g671p,151 Rum,DiCaprio 2,JID,68,2018-11-26,156780,True,hip-hop
4euVJGt9jXfLpCtZWYhqj4,HEAVEN,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,59,2024-08-09,174595,True,hip-hop
6K2anECyrckidwf5wxS78Q,NBAYOUNGBOAT,Lil Boat 2,"Lil Yachty, YoungBoy Never Broke Again",67,2018-03-09,139845,True,hip-hop
3YchUDysu9jfzeSRG8st77,ghost boy,ghost boy,Lil Peep,71,2015-09-18,130973,True,hip-hop
6YbhspuOar1D9WSSnfe7ds,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),"Snoop Dogg, Wiz Khalifa, Bruno Mars",67,2011-12-12,207346,False,hip-hop
2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,"mgk, YUNGBLUD, Travis Barker",71,2019-07-05,169397,True,hip-hop
2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),Legendary,"Tyga, Offset",74,2019-06-07,229210,True,hip-hop
28qA8y1sz0FTuSapsCxNOG,Father Time (feat. Sampha),Mr. Morale & The Big Steppers,"Kendrick Lamar, Sampha",71,2022-05-13,222497,True,hip-hop
6qUkNMd34rjpDP5EUy9JNS,"Love, of Money",Let the Sun Talk,MAVI,69,2019-10-18,64765,True,hip-hop
6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,Man On The Moon II: The Legend Of Mr. Rager,"Kid Cudi, Kanye West",67,2010-11-09,192253,True,hip-hop
3Y2se7Mg5g5nTS8LkuRBTe,Drag 'Em to the River (Totalitarian Remix),New World Depression,$uicideboy$,67,2024-06-14,227264,True,hip-hop
7J41dYQolQJEtj3UmKLu5r,U Got It Bad,8701,USHER,71,2001-08-07,247840,False,hip-hop
3O8NlPh2LByMU9lSRSHedm,Controlla,Views,Drake,71,2016-05-06,245226,True,hip-hop
5VMivzA6e7YD4HrZZEpclj,F*cked A Fan,F*cked A Fan,"Veeze, Rylo Rodriguez",66,2024-07-12,190704,True,hip-hop
2ynoZLOZ0krElfc9BI7M7z,Parking Lot,Faith Of A Mustard Seed,"Mustard, Travis Scott",71,2024-07-26,172794,True,hip-hop
5QbzvnhnS0CZMHjFGIwfHd,On the River (feat. Wiz Khalifa),Gelato,"Young Dolph, Wiz Khalifa",65,2017-02-03,198427,True,hip-hop
2cDCojn6uIBM6A5xTAbl3H,m.A.A.d city,"good kid, m.A.A.d city (Deluxe)","Kendrick Lamar, MC Eiht",65,2012,350120,True,hip-hop
4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],So Much Fun (Deluxe),"Young Thug, Travis Scott, Gunna",72,2019-12-20,279906,True,hip-hop
0l3GEbH3CviUytD6iX4wzg,Right Thurr,Jackpot,Chingy,68,2003-01-01,250746,True,hip-hop
46wojTgyEs6lbgaWB6yIuz,Knock Knock,K.I.D.S.,Mac Miller,68,2010-08-13,197929,True,hip-hop
6MXXY2eiWkpDCezVCc0cMH,Good Morning,Graduation,Kanye West,71,2007-09-11,195093,True,hip-hop
0Ss50OU9tCozI7JIywkv14,Soul Survivor,Let's Get It: Thug Motivation 101,"Jeezy, Akon",65,2005,280013,True,hip-hop
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest,70,1990-04-17,251573,False,hip-hop
4P7VFiaZb3xrXoqGwZXC3J,Lollipop,Tha Carter III,"Lil Wayne, Static Major",68,2008-06-10,299333,True,hip-hop
6ieWL5CLN9WdC875guWtMe,Lady Of Namek,Alone At Prom,Tory Lanez,71,2021-12-10,193993,True,hip-hop
0zLClc0emc6qUeV1p5nc99,No More Parties In LA,The Life Of Pablo,Kanye West,70,2016-06-10,374413,True,hip-hop
2TmS5wJTfWrpFgakSSTdCi,HOT ONE (with TiaCorine & A$AP Ferg),King Of The Mischievous South Vol. 2,"Denzel Curry, TiaCorine, A$AP Ferg",69,2024-07-19,165280,True,hip-hop
44CaMFhYGk5GDcMEUC0yj6,The Largest,The Largest,BigXthaPlug,38,2024-08-09,132266,False,hip-hop
5AqiaZwhmC6dIbgWrD5SzV,"Peso Pluma: Bzrp Music Sessions, Vol. 55","Peso Pluma: Bzrp Music Sessions, Vol. 55","Bizarrap, Peso Pluma",74,2023-06-01,188361,True,hip-hop
0fGh0trRN1xz3s41r7V5ce,Shake That,Curtain Call: The Hits (Deluxe Edition),"Eminem, Nate Dogg",73,2005-12-06,274440,True,hip-hop
2otVC3BB5KkJNNySWdsDlj,Legendary,2 Faced,Rio Da Yung Og,65,2019-10-17,161453,True,hip-hop
5RaLt5Ei1E9tRjYGjc2G1G,Transgressions,New World Depression,$uicideboy$,67,2024-06-14,137328,True,hip-hop
0lOKsvuwUhu0a6ZEaviQ46,Since 6ix,Glockoma,Key Glock,66,2018-11-23,152693,True,hip-hop
5467KZaTToEB680WvOd9w5,Ocean Prime (feat. Boldy James),Yacht Rock 2,"The Alchemist, Boldy James",69,2019-08-30,99906,True,hip-hop
3nAq2hCr1oWsIU54tS98pL,Waves,The Life Of Pablo,Kanye West,69,2016-06-10,181573,True,hip-hop
1pF83Xsd9JUGJukVAfwLV5,SORRY,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,57,2024-08-09,192647,True,hip-hop
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Mr. Davis,"Gucci Mane, Migos",69,2017-10-13,233087,True,hip-hop
39NDBdU5Xkm5pCFGa5kZtI,Ladders,Swimming,Mac Miller,70,2018-08-03,287040,True,hip-hop
1Y5Jvi3eLi4Chwqch9GMem,Super Gremlin,Back For Everything,Kodak Black,67,2022-02-25,200547,True,hip-hop
1pm7lQGl6mvKWDxesZTVFp,Lollipop,Tha Carter III (MTV Bonus Version),"Lil Wayne, Static Major",64,2008-01-01,299333,True,hip-hop
6MEDfjHxnVNcYmHe3mM6L2,Sweet Life,channel ORANGE,Frank Ocean,69,2012-07-10,262680,True,hip-hop
1nXZnTALNXiPlvXotqHm66,A BOY IS A GUN*,IGOR,"Tyler, The Creator",69,2019-05-17,210253,True,hip-hop
5MYFw4T2gy52pOGBN4EYHS,Stay Fly,Most Known Unknown (Explicit),Three 6 Mafia,67,2005-09-27,236600,True,hip-hop
1R7IfLjtJ4B9kqjIqaEeVf,NO TRENDS,IN DIMES WE TRUST,Mike Dimes,67,2022-03-08,151285,True,hip-hop
2TSfStvlAMLw89u3tali79,Dah Dah DahDah,Who is Nardo Wick?? (Deluxe),Nardo Wick,67,2022-07-22,151776,True,hip-hop
4lH5L59hPQGr05aJyb2Q2E,GO (feat. Juice WRLD),F*CK LOVE 3+: OVER YOU,"The Kid LAROI, Juice WRLD",68,2021-07-27,181688,True,hip-hop
722tgOgdIbNe3BEyLnejw4,Black Skinhead,Yeezus,Kanye West,71,2013-06-18,188013,True,hip-hop
5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),Drip Harder,Lil Baby,70,2018-10-05,203881,True,hip-hop
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),Tickets To My Downfall,"mgk, Halsey",70,2020-09-25,171620,True,hip-hop
608a1wIsSd5KzMEqm1O7w3,I'm On One,We The Best Forever,"DJ Khaled, Drake, Rick Ross, Lil Wayne",67,2011-01-01,296146,True,hip-hop
6o2g1BJvtYQssH84kBYs7y,Back That Azz Up,400 Degreez,"JUVENILE, Lil Wayne, Mannie Fresh",66,1998-11-03,265600,True,hip-hop
0lZYlxoSG7DCecuLvMERfP,The Thin Grey Line,The Thin Grey Line,$uicideboy$,67,2024-05-24,105724,True,hip-hop
5CJ3DQPUmrtI2lqRjPk4K6,FLY,FLY,"Quavo, Lenny Kravitz",69,2024-08-09,157173,True,hip-hop
7CIvyuVoWcY0LgUYa1aR5J,SOLO STEPPIN CRETE BOY,Slide,Lil Yachty,67,2023-08-04,149333,True,hip-hop
1mAey8kEPmDM2icL56kS9d,4 Da Gang (with Roddy Ricch),Free Dem Boyz,"42 Dugg, Roddy Ricch",66,2021-05-21,156367,True,hip-hop
2ML7vSeIZEmOCOiLUmz7Sv,Throw Away,Monster,Future,68,2014-10-28,316066,True,hip-hop
73hmZZ7HyLgUQj2DaybfBb,Coma,I Want to Die In New Orleans,$uicideboy$,67,2018-09-07,137772,True,hip-hop
0srwKuJPH8yBzzFUJMBQM2,Rack City,Careless World: Rise Of The Last King,Tyga,65,2012-01-01,203200,True,hip-hop
1CJO1NdPdtnkJBrEx6As65,Cruisin' (feat. Yeat),Bando Stone and The New World,"Childish Gambino, Yeat",68,2024-07-19,238350,True,hip-hop
4Kkmqj6NIO2X6SEByT3rpm,BLEED,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,57,2024-08-09,169990,False,hip-hop
2gkVweydDn7MmHmqXAlEzk,Fucking Your Culture,"Sing Me a Lullaby, My Sweet Temptation",$uicideboy$,67,2022-07-29,195994,True,hip-hop
5gFoAVTN9YlM9uJCrFZtgl,Crooked Smile (feat. TLC),Born Sinner (Deluxe Version),"J. Cole, TLC",67,2013-06-18,278573,True,hip-hop
1BKT2I9x4RGKaKqW4up34s,Ruff Ryders' Anthem,It's Dark And Hell Is Hot,DMX,69,1998-05-01,214440,True,hip-hop
1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),Raymond v Raymond (Expanded Edition),"USHER, will.i.am",70,2010-03-30,269493,False,hip-hop
5R2rsbwCDXORX2tLfprRmM,Yacht Club (feat. Juice WRLD),Nuthin' 2 Prove,"Lil Yachty, Juice WRLD",67,2018-10-19,166343,True,hip-hop
4YZbVct8l9MnAVIROnLQdx,Forrest Gump,channel ORANGE,Frank Ocean,69,2012-07-10,194840,False,hip-hop
524wvipGqxPKYWxkjf9y46,Little Bit (feat. Lykke Li),So Far Gone,"Drake, Lykke Li",68,2009,230484,True,hip-hop
3oPWZ4R5nyHoAAisNtOUVl,All of My Problems Always Involve Me,New World Depression,$uicideboy$,67,2024-06-14,121597,True,hip-hop
3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,Sanguine Paradise,Lil Uzi Vert,67,2019-04-09,243976,True,hip-hop
2KCmqyuGRzDtV78NB8AdE3,I THOUGHT THAT I NEEDED YOU,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,56,2024-08-09,171217,True,hip-hop
5274I4mUMnYczyeXkGDWZN,Fine China,Future & Juice WRLD Present... WRLD ON DRUGS,"Future, Juice WRLD",68,2018-10-19,141586,True,hip-hop
6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),Flower Boy,"Tyler, The Creator, Frank Ocean",69,2017-07-21,194933,True,hip-hop
7BMO7O7ImjV8HNTH74Tshv,Cleanin' Out My Closet,The Eminem Show,Eminem,73,2002-05-26,297840,True,hip-hop
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",72,2018-09-14,204664,True,hip-hop
70azEDHocR7ZDYrjN8h6KS,NIGHTS LIKE THIS,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,56,2024-08-09,86983,False,hip-hop
2UwbhMie1EAYuTZ0QXeMwl,Save Me,17,XXXTENTACION,71,2017-08-25,163201,True,hip-hop
3oiMJQAWVaxSubJ7b2VUtX,Fancy,The New Classic (Deluxe Version),"Iggy Azalea, Charli xcx",66,2014-01-01,199938,True,hip-hop
0r8cidYISaxZ8sIgqVTc88,WHERE DO YOU SLEEP?,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,55,2024-08-09,192314,True,hip-hop
1KucENjrvmAEkSVjAgkGH2,BLACK FLAG FREESTYLE (with That Mexican OT),King Of The Mischievous South Vol. 2,"Denzel Curry, That Mexican OT",67,2024-07-19,207320,True,hip-hop
6Nw1WHydftZy2joT2nTiCR,Nobody's Perfect,Cole World: The Sideline Story,"J. Cole, Missy Elliott",66,2011-09-27,190653,True,hip-hop
6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",Drip Harder,"Lil Baby, Gunna, Drake",68,2018-10-05,194732,True,hip-hop
4x3vJJYSW9fZWIubv5mmww,Putrid Pride,Stop Staring At the Shadows,$uicideboy$,67,2020-02-14,106971,True,hip-hop
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),iSpy (feat. Lil Yachty),"KYLE, Lil Yachty",68,2016-12-02,253106,True,hip-hop
1ejyx2kXWFY6QuYHu7yOyD,Harvest Moon,KILL YOURSELF Part IX: The Soulseek Saga,$uicideboy$,66,2015-01-14,136997,True,hip-hop
5YUyW9opqNsMSEzzecZih1,X,Intimo,"Nicky Jam, J Balvin",79,2019-11-01,172854,False,hip-hop
2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),GEMINI,"Macklemore, Kesha",69,2017-09-22,240506,False,hip-hop
5mt882Eqx22RwFOTE01jS8,Sleazy Flow,Sleazy Flow,SleazyWorld Go,65,2021-10-15,111483,True,hip-hop
4cg1yakyRSIOjxKM2I7J1q,Digits,Slime Season 3,Young Thug,68,2016-03-25,176386,True,hip-hop
1HwbgJAU9PZ7YbzKgVgoIF,Sierra Leone,channel ORANGE,Frank Ocean,68,2012-07-10,148760,True,hip-hop
3x4I4nRuZp5NdtGvCPw6Ms,IV. Sweatpants,Because the Internet,"Childish Gambino, JasonMartin",67,2013-12-10,180675,True,hip-hop
3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,The Eminem Show,Eminem,75,2002-05-26,339546,True,hip-hop
6Z01gUquJsjJC67uNWm6P0,Shot For Me,Take Care (Deluxe),Drake,67,2011-11-15,224720,True,hip-hop
2HSmyk2qMN8WQjuGhaQgCk,Champagne Poetry,Certified Lover Boy,Drake,70,2021-09-03,336511,True,hip-hop
7wdzLe2Gsx1RGqbvYZHASz,i,i,Kendrick Lamar,69,2014-09-23,231933,True,hip-hop
1cb7iyG1DBtbv5tT8N9lVu,WHAT'S THE MOVE? (feat. Future and BabyDrill),THE FIRST TIME (DELUXE VERSION),"The Kid LAROI, Future, BabyDrill",54,2024-08-09,199547,True,hip-hop
4iYRa2btalAzPZoSYfROqF,XXX. FEAT. U2.,DAMN.,"Kendrick Lamar, U2",69,2017-04-14,254200,True,hip-hop
7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),Shiesty Season,"Pooh Shiesty, Lil Durk",66,2021-02-05,184489,True,hip-hop
792HwhrdO3ErRKL5yRe4Ge,Invincible,Meet The Woo 2,Pop Smoke,74,2020-02-07,127546,True,hip-hop
4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53","Bizarrap, Shakira",78,2023-01-11,214945,False,hip-hop
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Made In Lagos,"Wizkid, Tems",72,2020-10-29,248040,False,hip-hop
2gQYziDV5cSTRSqr6akzi5,Take A Step Back,You Will Regret (Reloaded),"Ski Mask The Slump God, XXXTENTACION",68,2018-02-02,210386,True,hip-hop
5CsDo9j3N4yFZNCN1h9loS,Never Enough,Encore (Deluxe Version),"Eminem, 50 Cent, Nate Dogg",73,2004-11-12,159786,True,hip-hop
5RfljjyNUEnRKeTbNpd3pP,TOO MUCH,THE FIRST TIME (DELUXE VERSION),"The Kid LAROI, Jung Kook, Central Cee",54,2024-08-09,203894,True,hip-hop
217bRMES4HVbPdUe8l8ECN,El Malo,The Last,Aventura,76,2009-06-09,238720,False,hip-hop
1jo3TwNGCXfNdB5uba3ZVv,Killshot,Killshot,Eminem,70,2018-09-19,253579,True,hip-hop
0LWkaEyQRkF0XAms8Bg1fC,Party Up,...And Then There Was X,DMX,70,1999-12-21,268866,True,hip-hop
6bUNEbXT7HovLW6BgPCBsb,Roses,Speakerboxxx/The Love Below,Outkast,70,2003,369573,True,hip-hop
1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,Pink Friday,"Nicki Minaj, Drake",69,2010-01-01,279306,True,hip-hop
0uLwWjN1KFO678WNJcZDkw,Llévame Contigo,Fórmula Vol. 1 (Deluxe Edition),Romeo Santos,75,2012-08-27,226400,False,hip-hop
1X2MBOsyLZ2NwpBQtHsjk9,TEAR ME APART,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,54,2024-08-09,114908,False,hip-hop
15hJmqqEtASVXl6sM7i4UF,trademark usa,The Melodic Blue,Baby Keem,67,2021-09-10,270670,True,hip-hop
66z5CuZkqkb18VhFTRwbZk,Hard To Choose One,High Off Life,Future,68,2020-05-15,193656,True,hip-hop
4qikXelSRKvoCqFcHLB2H2,Mercy,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",68,2012-01-01,329320,True,hip-hop
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Culture II,"Migos, Drake",71,2018-01-26,276147,True,hip-hop
1x075F39Q0zOhjPzPKgG8E,Baby By Me,Before I Self-Destruct,"50 Cent, Ne-Yo",78,2009-01-01,213360,True,hip-hop
4p2HhC8KX8pGLyNDQ0Ednd,Got To Be,Bando Stone and The New World,Childish Gambino,67,2024-07-19,176207,True,hip-hop
5WgL9TeyhLldLsB1uc6VHx,DESERVE YOU,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,53,2024-08-09,157573,True,hip-hop
2MnLkFqY9Rpg9s3Zv6ZJdK,Botella Tras Botella,Botella Tras Botella,"Gera MX, Christian Nodal",76,2021-04-23,197333,False,hip-hop
7JeKXMQKm6GoLGTkNy2jZ0,If I Can't,Get Rich Or Die Tryin',50 Cent,65,2003-02-06,196640,True,hip-hop
4sMmYKC0ot3GTbl2RzHw7T,And This is Just The Intro,PLAYBOY,Tory Lanez,69,2021-03-05,326813,True,hip-hop
79zvVrn65ksbiGQxrtV4I5,Guaya Guaya,The Last Don II,Don Omar,76,2015-06-16,193613,False,hip-hop
5O59s7bCgTFsXDXlWecyQ1,Apparently,2014 Forest Hills Drive,J. Cole,67,2014-12-09,292865,True,hip-hop
40KuvsFD0zpUFuCcmt5Xm0,Ex Bitch,Bad Vibes Forever,XXXTENTACION,71,2019-12-06,121671,True,hip-hop
05Sgj1Hx03ZXc57gsV1kfX,It's Goin' Down (feat. Nitti),New Joc City,"Yung Joc, NITTI",65,2006-06-06,241840,True,hip-hop
5jLsF2BBoe8Ikd6BNVCn7v,WHAT WENT WRONG???,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,52,2024-08-09,157402,True,hip-hop
5g1vtHqi9uV7xtYeCcFOBx,Jesus Walks,The College Dropout,Kanye West,69,2004-02-10,193733,True,hip-hop
1fbwPcUz9FiCvBes819UHH,Hit Stick,Hit Stick,Kodak Black,35,2024-08-08,193246,False,hip-hop
2BSMGcWTbXny0G6LS7HhK4,WHAT JUST HAPPENED,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,52,2024-08-09,162725,True,hip-hop
4s7QLoImIwmPi9L6dq1nVW,TSU,Certified Lover Boy,Drake,68,2021-09-03,308755,True,hip-hop
19a3JfW8BQwqHWUMbcqSx8,Famous,The Life Of Pablo,Kanye West,71,2016-06-10,196040,True,hip-hop
5Nt2FMqnKI2mlp7lztURNo,KEHLANI (REMIX) [feat. Kehlani],KEHLANI (REMIX) [feat. Kehlani],"Jordan Adetunji, Kehlani",72,2024-06-20,179974,True,hip-hop
1unTSILv272aGjufNBJjQj,Dead End Road,Twisters: The Album,Jelly Roll,67,2024-07-19,152133,False,hip-hop
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap (Deluxe),Fetty Wap,66,2015-09-25,312240,True,hip-hop
33aow0AcXYvT1FoWNzMcqN,Lil Bit (feat. Florida Georgia Line),Heartland,"Nelly, Florida Georgia Line",66,2021-08-27,195962,True,hip-hop
1FaNHGglHpsuxtHozu3rmb,THE LINE (feat. d4vd),THE FIRST TIME (DELUXE VERSION),"The Kid LAROI, d4vd",52,2024-08-09,152052,False,hip-hop
25wdC7CJmCJPgnKw9rYquJ,maybe (feat. Bring Me The Horizon),mainstream sellout,"mgk, Bring Me The Horizon",71,2022-03-25,170133,True,hip-hop
5YzFGBxXNTb9QOPGIkqYV6,YOU,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,51,2024-08-09,136567,True,hip-hop
4XJRpBOG0bU3Nxnvam3FnC,LOVE YOU BETTER,I NEVER LIKED YOU,Future,68,2022-04-29,129479,True,hip-hop
5FEXPoPnzueFJQCPRIrC3c,Day 'N' Nite (nightmare),Man On The Moon: The End Of Day,Kid Cudi,65,2009-09-15,221266,False,hip-hop
2eqXSKIf5Sd6uEo7oX38qq,LOVE AGAIN,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,51,2024-08-09,146465,False,hip-hop
29iepR0ydOuYFaZp8um6H8,What the Fuck is Happening,Stop Staring At the Shadows,$uicideboy$,66,2020-02-14,106340,True,hip-hop
4OLpvmygTruvZfH1uyj6sS,Workin On Me,Workin On Me,"Russ, 6LACK",67,2024-05-17,300016,True,hip-hop
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Donda,Kanye West,72,2021-08-29,226652,False,hip-hop
4GXl8l1MfZPf2GvpyRPJBf,pick up the phone,pick up the phone,"Young Thug, Travis Scott",70,2016-06-03,252262,True,hip-hop
5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,Hello Nasty (Deluxe Edition/Remastered),Beastie Boys,68,1998-07-14,231493,False,hip-hop
5sULVkTMo6jaRCBuonIsPA,Lets Get On Dey Ass,Sorry Not Sorry,Lil Yachty,50,2024-08-16,161052,True,hip-hop
1iLv1ieT9BZ3qsti9yTCnG,Odio (feat. Drake),"Fórmula, Vol. 2 (Deluxe Edition)","Romeo Santos, Drake",74,2014-02-25,225000,False,hip-hop
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Life Is Good (feat. Drake),"Future, Drake",72,2020-01-10,237735,True,hip-hop
1SUQlEQUTsxZBU6KTmLh9n,Lets Get On Dey Ass,Lets Get On Dey Ass,Lil Yachty,67,2024-07-19,161052,True,hip-hop
4NOZ35Dhucr6UlVyLOtktd,Dangerous,Not 4 Sale,"Kardinal Offishall, Akon",74,2008-01-01,246053,True,hip-hop
5uRTAG2Fs6rQt41HwaIx53,Dadvocate,Bando Stone and The New World,Childish Gambino,66,2024-07-19,160988,False,hip-hop
5OVxJ4th1sKz83BPspqMJ3,Big Big Money,Big Big Money,Key Glock,66,2024-06-21,153786,True,hip-hop
1UNmpeWPcY0fBjJPxFpT7Y,Lets Get On Dey Ass,Hate Me,Lil Yachty,48,2024-08-05,161052,True,hip-hop
343YBumqHu19cGoGARUTsd,Fake Love,More Life,Drake,69,2017-03-18,210937,True,hip-hop
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),Sex Playlist,"Omarion, Chris Brown, Jhené Aiko",69,2014-12-02,226580,True,hip-hop
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),bloom,"mgk, Camila Cabello",70,2017-05-12,239293,False,hip-hop
3w1WjD2zJqjBjDz5fwqQPJ,Tyler Herro,Thats What They All Say,Jack Harlow,70,2020-12-11,156578,True,hip-hop
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,Still Striving,A$AP Ferg,70,2017-08-18,173600,True,hip-hop
5PRfPCYXm1Q0uadXxJpgwE,KIDS ARE GROWING UP,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,49,2024-08-09,260575,True,hip-hop
2QurCbkPO14pjrikPNja0h,I'm N Luv (Wit a Stripper) (feat. Mike Jones),Rappa Ternt Sanga (Expanded Edition),"T-Pain, Mike Jones",66,2005-12-06,239413,True,hip-hop
4Xid2bPvFoMcwp6NeUT2Ap,"Six Lines, Two Dragons, and a Messiah",SHAMELESS $UICIDE,"$uicideboy$, Shakewell",66,2023-02-24,166420,True,hip-hop
2m6HgwjakjAXimujX8m4sk,BLEED,THE FIRST TIME,The Kid LAROI,69,2023-11-10,169990,False,hip-hop
3pXexc6FHcfGTivRK0jKet,Wake Up! (feat. Juice WRLD),11th Dimension,"Ski Mask The Slump God, Juice WRLD",67,2024-06-07,135384,True,hip-hop
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",75,2021-07-23,212000,True,hip-hop
0wdKiSBUT7aZkXUIdJWcwC,2 Phones,Islah (Deluxe),Kevin Gates,66,2016-01-29,240000,True,hip-hop
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Kodak Black,67,2021-10-30,200547,True,hip-hop
4sX6GorfHFAy9UdJM00c3v,"A Little Trauma Can Be Illuminating, And I'm Shining Like The Sun",I No Longer Fear The Razor Guarding My Heel (V),$uicideboy$,66,2023-08-11,133920,True,hip-hop
5yqKUU2DUyilP2TvOrjEzT,Creature,A Beautiful Disaster,"Jelly Roll, Tech N9ne, Krizz Kaliko",65,2020-03-13,239592,True,hip-hop
